timestamp,pkt_count,avg_pkt_len,tcp_count,udp_count,syn_count
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
10274,1.0,66.0,1.0,0.0,0.0
